t,size,X,a,e,r,q,x
23.95,807,53,0.0396530359355638,0.257744733581165,0.201982651796778,0.434944237918216,0.0656753407682776
23.955,812,53,0.04064039408867,0.25615763546798,0.204433497536946,0.433497536945813,0.0652709359605911
23.96,817,53,0.0452876376988984,0.254589963280294,0.203182374541004,0.432068543451652,0.0648714810281518
23.965,818,53,0.0440097799511002,0.256723716381418,0.202933985330073,0.431540342298289,0.0647921760391198
23.97,819,53,0.0427350427350427,0.256410256410256,0.202686202686203,0.433455433455433,0.0647130647130647
23.975,825,53,0.0460606060606061,0.255757575757576,0.202424242424242,0.431515151515152,0.0642424242424242
23.98,831,53,0.0469314079422383,0.25511432009627,0.202166064981949,0.432009626955475,0.0637785800240674
23.985,835,53,0.0431137724550898,0.256287425149701,0.204790419161677,0.432335329341317,0.0634730538922156
23.99,839,53,0.0464839094159714,0.256257449344458,0.203814064362336,0.430274135876043,0.0631704410011919
23.995,841,53,0.0439952437574316,0.256837098692033,0.20332936979786,0.43281807372176,0.0630202140309156
24,842,53,0.0427553444180523,0.256532066508314,0.203087885985748,0.434679334916865,0.0629453681710214
24.005,847,53,0.0413223140495868,0.256198347107438,0.203069657615112,0.436835891381346,0.0625737898465171
24.01,850,53,0.0411764705882353,0.257647058823529,0.202352941176471,0.436470588235294,0.0623529411764706
24.015,852,54,0.0375586854460094,0.257042253521127,0.203051643192488,0.438967136150235,0.0633802816901408
24.02,859,54,0.039580908032596,0.256111757857974,0.20256111757858,0.438882421420256,0.0628637951105937
24.025,860,54,0.0372093023255814,0.256976744186046,0.202325581395349,0.440697674418605,0.0627906976744186
24.03,865,54,0.0393063583815029,0.256647398843931,0.201156069364162,0.440462427745665,0.0624277456647399
24.035,868,54,0.0426267281105991,0.255760368663594,0.200460829493088,0.438940092165899,0.0622119815668203
24.04,869,55,0.0356731875719217,0.260069044879171,0.200230149597238,0.440736478711162,0.0632911392405063
24.045,872,55,0.0355504587155963,0.259174311926606,0.200688073394495,0.44151376146789,0.0630733944954128
24.05,873,55,0.0332187857961054,0.260022909507446,0.200458190148912,0.443298969072165,0.0630011454753723
24.055,875,55,0.032,0.260571428571429,0.202285714285714,0.442285714285714,0.0628571428571429
24.06,876,56,0.0262557077625571,0.261415525114155,0.203196347031963,0.445205479452055,0.0639269406392694
24.065,879,56,0.0273037542662116,0.260523321956769,0.203640500568828,0.444823663253697,0.0637087599544937
24.07,882,57,0.0294784580498866,0.259637188208617,0.202947845804989,0.443310657596372,0.0646258503401361
24.075,883,57,0.0237825594563986,0.262740656851642,0.202718006795017,0.446206115515289,0.0645526613816535
24.08,888,57,0.0247747747747748,0.263513513513513,0.201576576576577,0.445945945945946,0.0641891891891892
24.085,890,57,0.0235955056179775,0.266292134831461,0.201123595505618,0.444943820224719,0.0640449438202247
24.09,894,57,0.0246085011185682,0.26510067114094,0.201342281879195,0.445190156599553,0.063758389261745
24.095,898,57,0.0233853006681514,0.265033407572383,0.201559020044543,0.446547884187082,0.0634743875278396
24.1,898,57,0.0200445434298441,0.266146993318486,0.202672605790646,0.447661469933185,0.0634743875278396
24.105,901,58,0.0177580466148724,0.267480577136515,0.201997780244173,0.448390677025527,0.0643729189789123
24.11,904,58,0.0165929203539823,0.271017699115044,0.201327433628319,0.446902654867257,0.0641592920353982
24.115,910,58,0.021978021978022,0.269230769230769,0.2,0.445054945054945,0.0637362637362637
24.12,919,58,0.0272034820457019,0.268770402611534,0.199129488574538,0.441784548422198,0.0631120783460283
24.125,923,59,0.0270855904658722,0.269772481040087,0.198266522210184,0.440953412784399,0.0639219934994583
24.13,924,59,0.025974025974026,0.269480519480519,0.199134199134199,0.441558441558442,0.0638528138528139
24.135,928,59,0.0269396551724138,0.270474137931034,0.198275862068966,0.44073275862069,0.0635775862068965
24.14,939,59,0.0351437699680511,0.268370607028754,0.195953141640043,0.437699680511182,0.0628328008519702
24.145,943,59,0.0360551431601273,0.268292682926829,0.196182396606575,0.436903499469777,0.0625662778366914
24.15,947,59,0.0380147835269271,0.268215417106653,0.196409714889124,0.435058078141499,0.0623020063357973
24.155,950,59,0.0357894736842105,0.269473684210526,0.196842105263158,0.435789473684211,0.0621052631578947
24.16,956,59,0.0366108786610879,0.27092050209205,0.196652719665272,0.434100418410042,0.0617154811715481
24.165,961,59,0.0374609781477627,0.270551508844953,0.197710718002081,0.432882414151925,0.0613943808532778
24.17,963,59,0.0363447559709242,0.269989615784008,0.198338525441329,0.434060228452752,0.0612668743509865
24.175,967,60,0.0341261633919338,0.270941054808687,0.198552223371251,0.434332988624612,0.062047569803516
24.18,973,61,0.0359712230215827,0.270298047276465,0.197327852004111,0.433710174717369,0.0626927029804728
24.185,975,61,0.0358974358974359,0.270769230769231,0.196923076923077,0.433846153846154,0.0625641025641026
24.19,983,61,0.0356052899287894,0.27263479145473,0.19735503560529,0.4323499491353,0.0620549338758901
24.195,986,62,0.0365111561866126,0.272819472616633,0.196754563894523,0.431034482758621,0.0628803245436105
24.2,993,62,0.040281973816717,0.272910372608258,0.196374622356495,0.427995971802618,0.0624370594159114
24.205,996,62,0.036144578313253,0.276104417670683,0.196787148594378,0.428714859437751,0.0622489959839357
24.21,1002,62,0.0379241516966068,0.275449101796407,0.196606786427146,0.42814371257485,0.06187624750499
24.215,1006,63,0.0397614314115308,0.274353876739563,0.196819085487078,0.426441351888668,0.062624254473161
24.22,1009,63,0.0346878097125867,0.278493557978196,0.197224975222993,0.427155599603568,0.0624380574826561
24.225,1015,63,0.0364532019704433,0.278817733990148,0.197044334975369,0.425615763546798,0.0620689655172414
24.23,1022,63,0.0391389432485323,0.276908023483366,0.196673189823875,0.425636007827789,0.0616438356164384
24.235,1027,63,0.0408958130477118,0.277507302823759,0.195715676728335,0.424537487828627,0.0613437195715677
24.24,1032,63,0.0406976744186047,0.276162790697674,0.196705426356589,0.425387596899225,0.061046511627907
24.245,1036,64,0.0405405405405405,0.275096525096525,0.197876447876448,0.424710424710425,0.0617760617760618
24.25,1046,64,0.0458891013384321,0.273422562141491,0.197896749521989,0.421606118546845,0.0611854684512428
24.255,1050,64,0.0457142857142857,0.273333333333333,0.198095238095238,0.421904761904762,0.060952380952381
24.26,1059,65,0.0500472143531634,0.271010387157696,0.198300283286119,0.419263456090652,0.0613786591123702
24.265,1069,65,0.0551917680074836,0.269410664172124,0.198316183348924,0.416276894293732,0.0608044901777362
24.27,1073,66,0.0512581547064306,0.269338303821062,0.201304753028891,0.416589002795899,0.0615097856477167
24.275,1078,66,0.0500927643784787,0.26808905380334,0.201298701298701,0.419294990723562,0.0612244897959184
24.28,1087,67,0.0533578656853726,0.266789328426863,0.201471941122355,0.416743330266789,0.0616375344986201
24.285,1093,67,0.0539798719121683,0.265324794144556,0.20128087831656,0.41811527904849,0.0612991765782251
24.29,1097,68,0.0528714676390155,0.265268915223336,0.202370100273473,0.417502278942571,0.0619872379216044
24.295,1103,68,0.0498640072529465,0.266545784224841,0.204895738893926,0.417044424297371,0.0616500453309157
24.3,1111,68,0.0495049504950495,0.266426642664266,0.205220522052205,0.417641764176418,0.0612061206120612
24.305,1117,69,0.0510295434198747,0.264995523724261,0.205013428827216,0.417188898836168,0.0617726051924799
24.31,573,35,0.0558464223385689,0.265270506108202,0.19022687609075,0.427574171029668,0.0610820244328098
24.315,574,36,0.0505226480836237,0.268292682926829,0.189895470383275,0.428571428571429,0.0627177700348432
24.32,578,36,0.0519031141868512,0.26643598615917,0.190311418685121,0.429065743944637,0.0622837370242215
24.325,581,36,0.0533562822719449,0.265060240963855,0.19104991394148,0.428571428571429,0.0619621342512909
24.33,585,36,0.0564102564102564,0.263247863247863,0.18974358974359,0.429059829059829,0.0615384615384615
24.335,586,36,0.0546075085324232,0.264505119453925,0.189419795221843,0.430034129692833,0.0614334470989761
24.34,591,36,0.0592216582064298,0.263959390862944,0.187817258883249,0.428087986463621,0.0609137055837563
24.345,593,36,0.0539629005059022,0.266441821247892,0.188870151770658,0.430016863406408,0.06070826306914
24.35,595,36,0.0504201680672269,0.265546218487395,0.191596638655462,0.431932773109244,0.0605042016806723
24.355,600,36,0.0583333333333333,0.263333333333333,0.19,0.428333333333333,0.06
24.36,605,37,0.0578512396694215,0.262809917355372,0.190082644628099,0.428099173553719,0.0611570247933884
24.365,606,37,0.0577557755775578,0.264026402640264,0.18976897689769,0.427392739273927,0.0610561056105611
24.37,610,37,0.060655737704918,0.262295081967213,0.191803278688525,0.424590163934426,0.060655737704918
24.375,613,37,0.0636215334420881,0.261011419249592,0.192495921696574,0.422512234910277,0.0603588907014682
24.38,616,37,0.0649350649350649,0.25974025974026,0.191558441558442,0.423701298701299,0.0600649350649351
24.385,618,37,0.0631067961165049,0.258899676375405,0.194174757281553,0.423948220064725,0.0598705501618123
24.39,619,37,0.0565428109854604,0.263327948303716,0.195476575121163,0.424878836833603,0.0597738287560582
24.395,622,37,0.0514469453376206,0.263665594855305,0.196141479099678,0.429260450160772,0.0594855305466238
24.4,625,37,0.0512,0.264,0.1952,0.4304,0.0592
24.405,629,37,0.0556438791732909,0.262321144674086,0.195548489666137,0.427662957074722,0.0588235294117647
24.41,633,37,0.0584518167456556,0.260663507109005,0.197472353870458,0.424960505529226,0.0584518167456556
24.415,636,37,0.0581761006289308,0.259433962264151,0.199685534591195,0.424528301886792,0.0581761006289308
24.42,640,37,0.0578125,0.2578125,0.2,0.4265625,0.0578125
24.425,642,37,0.0545171339563863,0.257009345794393,0.20404984423676,0.426791277258567,0.0576323987538941
24.43,646,37,0.0557275541795666,0.258513931888545,0.204334365325077,0.424148606811146,0.0572755417956656
24.435,648,37,0.0524691358024691,0.257716049382716,0.209876543209877,0.42283950617284,0.0570987654320988
24.44,652,37,0.053680981595092,0.257668711656442,0.211656441717791,0.420245398773006,0.0567484662576687
24.445,655,37,0.0534351145038168,0.256488549618321,0.212213740458015,0.421374045801527,0.0564885496183206
24.45,655,38,0.050381679389313,0.258015267175572,0.212213740458015,0.421374045801527,0.0580152671755725
24.455,662,39,0.054380664652568,0.255287009063444,0.211480362537764,0.419939577039275,0.0589123867069486
24.46,668,39,0.0553892215568862,0.255988023952096,0.209580838323353,0.420658682634731,0.0583832335329341
24.465,672,40,0.0550595238095238,0.254464285714286,0.212797619047619,0.418154761904762,0.0595238095238095
24.47,674,40,0.0519287833827893,0.255192878338279,0.212166172106825,0.421364985163205,0.0593471810089021
24.475,679,40,0.053019145802651,0.256259204712813,0.21060382916053,0.42120765832106,0.0589101620029455
24.48,681,40,0.052863436123348,0.25697503671072,0.209985315712188,0.42143906020558,0.0587371512481645
24.485,685,40,0.0510948905109489,0.258394160583942,0.21021897810219,0.421897810218978,0.0583941605839416
24.49,690,42,0.0478260869565217,0.259420289855072,0.210144927536232,0.421739130434783,0.0608695652173913
24.495,692,42,0.0476878612716763,0.258670520231214,0.209537572254335,0.423410404624277,0.0606936416184971
24.5,695,43,0.041726618705036,0.258992805755396,0.211510791366906,0.42589928057554,0.0618705035971223
24.505,702,43,0.0512820512820513,0.256410256410256,0.209401709401709,0.421652421652422,0.0612535612535613
24.51,704,43,0.0511363636363636,0.255681818181818,0.210227272727273,0.421875,0.0610795454545455
24.515,706,43,0.0509915014164306,0.256373937677054,0.211048158640227,0.420679886685552,0.0609065155807365
24.52,709,44,0.0451339915373766,0.258110014104372,0.211565585331453,0.423131170662906,0.0620592383638928
24.525,711,44,0.0450070323488045,0.257383966244726,0.213783403656821,0.421940928270042,0.0618846694796062
24.53,717,44,0.0516039051603905,0.256624825662483,0.211994421199442,0.418410041841004,0.0613668061366806
24.535,723,44,0.0525587828492393,0.254495159059474,0.213001383125864,0.419087136929461,0.0608575380359613
24.54,726,44,0.0537190082644628,0.253443526170799,0.213498622589532,0.418732782369146,0.0606060606060606
24.545,728,46,0.0480769230769231,0.255494505494505,0.212912087912088,0.42032967032967,0.0631868131868132
24.55,733,48,0.0463847203274216,0.256480218281037,0.212824010914052,0.418826739427012,0.0654843110504775
24.555,734,48,0.0395095367847411,0.257493188010899,0.215258855585831,0.422343324250681,0.0653950953678474
24.56,740,48,0.0432432432432432,0.256756756756757,0.216216216216216,0.418918918918919,0.0648648648648649
24.565,742,48,0.0390835579514825,0.261455525606469,0.216981132075472,0.417789757412399,0.0646900269541779
24.57,743,48,0.0323014804845222,0.26514131897712,0.218034993270525,0.419919246298789,0.0646029609690444
24.575,747,49,0.0321285140562249,0.265060240963855,0.216867469879518,0.420348058902276,0.0655957161981258
24.58,750,50,0.0266666666666667,0.266666666666667,0.218666666666667,0.421333333333333,0.0666666666666667
24.585,754,50,0.026525198938992,0.26657824933687,0.218832891246684,0.421750663129974,0.0663129973474801
24.59,755,50,0.0225165562913907,0.267549668874172,0.219867549668874,0.423841059602649,0.0662251655629139
24.595,757,51,0.0211360634081902,0.266842800528402,0.219286657859974,0.425363276089828,0.0673712021136063
24.6,759,51,0.0197628458498024,0.266139657444005,0.220026350461133,0.426877470355731,0.0671936758893281
24.605,763,51,0.0249017038007864,0.264744429882045,0.218872870249017,0.424639580602883,0.0668414154652687
24.61,768,51,0.0299479166666667,0.263020833333333,0.217447916666667,0.423177083333333,0.06640625
24.615,772,51,0.0272020725388601,0.265544041450777,0.216321243523316,0.424870466321244,0.0660621761658031
24.62,777,51,0.0308880308880309,0.265122265122265,0.216216216216216,0.422136422136422,0.0656370656370656
24.625,780,51,0.032051282051282,0.264102564102564,0.217948717948718,0.420512820512821,0.0653846153846154
24.63,783,51,0.0357598978288633,0.26309067688378,0.217113665389527,0.418901660280971,0.0651340996168582
24.635,786,51,0.0368956743002545,0.262086513994911,0.216284987277354,0.419847328244275,0.0648854961832061
24.64,790,51,0.0367088607594937,0.263291139240506,0.216455696202532,0.418987341772152,0.0645569620253165
24.645,794,51,0.0327455919395466,0.263224181360202,0.219143576826196,0.420654911838791,0.0642317380352645
24.65,799,51,0.0350438047559449,0.262828535669587,0.219023779724656,0.41927409261577,0.0638297872340425
24.655,803,51,0.0386052303860523,0.262764632627646,0.217932752179328,0.417185554171856,0.0635118306351183
24.66,810,51,0.0432098765432099,0.262962962962963,0.216049382716049,0.414814814814815,0.062962962962963
24.665,814,51,0.0442260442260442,0.264127764127764,0.214987714987715,0.414004914004914,0.0626535626535627
24.67,820,51,0.05,0.26219512195122,0.214634146341463,0.410975609756098,0.0621951219512195
24.675,825,51,0.0533333333333333,0.260606060606061,0.213333333333333,0.410909090909091,0.0618181818181818
24.68,830,51,0.0566265060240964,0.259036144578313,0.213253012048193,0.409638554216867,0.0614457831325301
24.685,837,51,0.0585424133811231,0.258064516129032,0.213859020310633,0.408602150537634,0.0609318996415771
24.69,842,51,0.0617577197149644,0.256532066508314,0.212589073634204,0.40855106888361,0.0605700712589074
24.695,846,52,0.0591016548463357,0.25531914893617,0.213947990543735,0.41016548463357,0.0614657210401891
24.7,852,52,0.0622065727699531,0.254694835680751,0.213615023474178,0.408450704225352,0.0610328638497653
24.705,857,52,0.0571761960326721,0.256709451575263,0.214702450408401,0.41073512252042,0.0606767794632439
24.71,861,53,0.0534262485481998,0.255516840882695,0.21602787456446,0.413472706155633,0.0615563298490128
