t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
0,0,1,1,0,1,1,0,0,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0
0,0,1,1,0,1,1,0,0,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0
1.40328850922323e-05,5.01923575575205e-05,1.0000000226832,1.00000000000253,0,1.00000000000253,1.00000001814858,0,4.53714526607607e-09,3.00005023772901,3.00000004537145,1.67305056849699e-05,0.333327759017856,0.33332775145776,0.333327757506343,1.51235642957453e-09
2.80657701844646e-05,0.000100294206299157,1.0000000906068,1.0000000000202,0,1.0000000000202,1.0000000725016,0,1.81253997926008e-08,3.0001004754603,3.000000181254,3.34302824587129e-05,0.333322199968443,0.333322169773922,0.333322193933579,6.04159758676746e-09
4.20986552766969e-05,0.000150305894593363,1.00000020358273,1.00000000006803,0,1.00000000006803,1.00000016292061,0,4.07301535393008e-08,3.00015071319613,3.00000040730153,5.00994479818113e-05,0.333316656121389,0.333316588286563,0.33331664256803,1.3576035817184e-08
5.61315403689292e-05,0.000200227768640953,1.00000036142414,1.00000000016092,0,1.00000000016092,1.00000028926805,0,7.23170122889445e-08,3.00020095093876,3.00000072317012,6.67381191844173e-05,0.333311127413395,0.333311007000388,0.333311103362976,2.41040561854087e-08
0.000126295965830091,0.000448501897310998,1.00000181715349,1.00000000181406,0,1.00000000181406,1.00000145517404,0,3.63793509885678e-07,3.00045213983241,3.0000036379351,0.00014947810410202,0.333283708771087,0.333283103749128,0.333283588129453,1.2124622987854e-07
0.000196460391291252,0.000694581376904516,1.00000436717009,1.00000000675625,0,1.00000000675625,1.00000349914108,0,8.74785269221422e-07,3.0007033292296,3.00000874785269,0.000231472858425776,0.333256659340207,0.333255206209604,0.33325637006502,2.9152674331388e-07
0.000266624816752414,0.000938507158721952,1.00000798940804,1.00000001671382,0,1.00000001671382,1.00000640489748,0,1.60122437060214e-06,3.00095451940243,3.00001601224371,0.000312736215312198,0.333229971644877,0.333227314925434,0.333229443642688,5.335716886909e-07
0.000336789242213575,0.00118031897297808,1.00001266248007,1.00000003334222,0,1.00000003334222,1.00001015665784,0,2.53916445896136e-06,3.00120571061757,3.00002539164459,0.000393281596393871,0.333203638438466,0.333199430417066,0.333202803499951,8.4604812325206e-07
